Particle ID, Iteration, h, nc
96857, 92, -inf, 1
96857, 93, -inf, 1
96857, 94, -inf, 1
96857, 95, -inf, 1
96857, 96, -inf, 1
96857, 97, -inf, 1
96857, 98, -inf, 1
96857, 99, -inf, 1
96857, 100, -inf, 1
96857, 101, -inf, 1
96857, 102, -inf, 1
96857, 103, -inf, 1
96857, 104, -inf, 1
96857, 105, -inf, 1
96857, 106, -inf, 1
96857, 107, -inf, 1
96857, 108, -inf, 1
96857, 109, -inf, 1
96857, 110, -inf, 1
96857, FINAL, -inf, 1
96858, 0, -inf, 1
96858, 1, -inf, 1
96858, 2, -inf, 1
96858, 3, -inf, 1
96858, 4, -inf, 1
96858, 5, -inf, 1
96858, 6, -inf, 1
96858, 7, -inf, 1
96858, 8, -inf, 1
96858, 9, -inf, 1
96858, 10, -inf, 1
96858, 11, -inf, 1
96858, 12, -inf, 1
96858, 13, -inf, 1
96858, 14, -inf, 1
96858, 15, -inf, 1
96858, 16, -inf, 1
96858, 17, -inf, 1
96858, 18, -inf, 1
96858, 19, -inf, 1
96858, 20, -inf, 1
96858, 21, -inf, 1
96858, 22, -inf, 1
96858, 23, -inf, 1
96858, 24, -inf, 1
96858, 25, -inf, 1
96858, 26, -inf, 1
96858, 27, -inf, 1
96858, 28, -inf, 1
96858, 29, -inf, 1
96858, 30, -inf, 1
96858, 31, -inf, 1
96858, 32, -inf, 1
96858, 33, -inf, 1
96858, 34, -inf, 1
96858, 35, -inf, 1
96858, 36, -inf, 1
96858, 37, -inf, 1
96858, 38, -inf, 1
96858, 39, -inf, 1
96858, 40, -inf, 1
96858, 41, -inf, 1
96858, 42, -inf, 1
96858, 43, -inf, 1
96858, 44, -inf, 1
96858, 45, -inf, 1
96858, 46, -inf, 1
96858, 47, -inf, 1
96858, 48, -inf, 1
96858, 49, -inf, 1
96858, 50, -inf, 1
96858, 51, -inf, 1
96858, 52, -inf, 1
96858, 53, -inf, 1
96858, 54, -inf, 1
96858, 55, -inf, 1
96858, 56, -inf, 1
96858, 57, -inf, 1
96858, 58, -inf, 1
96858, 59, -inf, 1
96858, 60, -inf, 1
96858, 61, -inf, 1
96858, 62, -inf, 1
96858, 63, -inf, 1
96858, 64, -inf, 1
96858, 65, -inf, 1
96858, 66, -inf, 1
96858, 67, -inf, 1
96858, 68, -inf, 1
96858, 69, -inf, 1
96858, 70, -inf, 1
96858, 71, -inf, 1
96858, 72, -inf, 1
96858, 73, -inf, 1
96858, 74, -inf, 1
96858, 75, -inf, 1
96858, 76, -inf, 1
96858, 77, -inf, 1
96858, 78, -inf, 1
96858, 79, -inf, 1
96858, 80, -inf, 1
96858, 81, -inf, 1
96858, 82, -inf, 1
96858, 83, -inf, 1
96858, 84, -inf, 1
96858, 85, -inf, 1
96858, 86, -inf, 1
96858, 87, -inf, 1
96858, 88, -inf, 1
96858, 89, -inf, 1
96858, 90, -inf, 1
96858, 91, -inf, 1
96858, 92, -inf, 1
96858, 93, -inf, 1
96858, 94, -inf, 1
96858, 95, -inf, 1
96858, 96, -inf, 1
96858, 97, -inf, 1
96858, 98, -inf, 1
96858, 99, -inf, 1
96858, 100, -inf, 1
96858, 101, -inf, 1
96858, 102, -inf, 1
96858, 103, -inf, 1
96858, 104, -inf, 1
96858, 105, -inf, 1
96858, 106, -inf, 1
96858, 107, -inf, 1
96858, 108, -inf, 1
96858, 109, -inf, 1
96858, 110, -inf, 1
96858, FINAL, -inf, 1
96859, 0, -inf, 1
96859, 1, -inf, 1
96859, 2, -inf, 1
96859, 3, -inf, 1
96859, 4, -inf, 1
96859, 5, -inf, 1
96859, 6, -inf, 1
96859, 7, -inf, 1
96859, 8, -inf, 1
96859, 9, -inf, 1
96859, 10, -inf, 1
96859, 11, -inf, 1
96859, 12, -inf, 1
96859, 13, -inf, 1
96859, 14, -inf, 1
96859, 15, -inf, 1
96859, 16, -inf, 1
96859, 17, -inf, 1
96859, 18, -inf, 1
96859, 19, -inf, 1
96859, 20, -inf, 1
96859, 21, -inf, 1
96859, 22, -inf, 1
96859, 23, -inf, 1
96859, 24, -inf, 1
96859, 25, -inf, 1
96859, 26, -inf, 1
96859, 27, -inf, 1
96859, 28, -inf, 1
96859, 29, -inf, 1
96859, 30, -inf, 1
96859, 31, -inf, 1
96859, 32, -inf, 1
96859, 33, -inf, 1
96859, 34, -inf, 1
96859, 35, -inf, 1
96859, 36, -inf, 1
96859, 37, -inf, 1
96859, 38, -inf, 1
96859, 39, -inf, 1
96859, 40, -inf, 1
96859, 41, -inf, 1
96859, 42, -inf, 1
96859, 43, -inf, 1
96859, 44, -inf, 1
96859, 45, -inf, 1
96859, 46, -inf, 1
96859, 47, -inf, 1
96859, 48, -inf, 1
96859, 49, -inf, 1
96859, 50, -inf, 1
96859, 51, -inf, 1
96859, 52, -inf, 1
96859, 53, -inf, 1
96859, 54, -inf, 1
96859, 55, -inf, 1
96859, 56, -inf, 1
96859, 57, -inf, 1
96859, 58, -inf, 1
96859, 59, -inf, 1
96859, 60, -inf, 1
96859, 61, -inf, 1
96859, 62, -inf, 1
96859, 63, -inf, 1
96859, 64, -inf, 1
96859, 65, -inf, 1
96859, 66, -inf, 1
96859, 67, -inf, 1
96859, 68, -inf, 1
96859, 69, -inf, 1
96859, 70, -inf, 1
96859, 71, -inf, 1
96859, 72, -inf, 1
96859, 73, -inf, 1
96859, 74, -inf, 1
96859, 75, -inf, 1
96859, 76, -inf, 1
96859, 77, -inf, 1
96859, 78, -inf, 1
96859, 79, -inf, 1
96859, 80, -inf, 1
96859, 81, -inf, 1
96859, 82, -inf, 1
96859, 83, -inf, 1
96859, 84, -inf, 1
96859, 85, -inf, 1
96859, 86, -inf, 1
96859, 87, -inf, 1
96859, 88, -inf, 1
96859, 89, -inf, 1
96859, 90, -inf, 1
96859, 91, -inf, 1
96859, 92, -inf, 1
96859, 93, -inf, 1
96859, 94, -inf, 1
96859, 95, -inf, 1
96859, 96, -inf, 1
96859, 97, -inf, 1
96859, 98, -inf, 1
96859, 99, -inf, 1
96859, 100, -inf, 1
96859, 101, -inf, 1
96859, 102, -inf, 1
96859, 103, -inf, 1
96859, 104, -inf, 1
96859, 105, -inf, 1
96859, 106, -inf, 1
96859, 107, -inf, 1
96859, 108, -inf, 1
96859, 109, -inf, 1
96859, 110, -inf, 1
96859, FINAL, -inf, 1
96860, 0, -inf, 1
96860, 1, -inf, 1
96860, 2, -inf, 1
96860, 3, -inf, 1
96860, 4, -inf, 1
96860, 5, -inf, 1
96860, 6, -inf, 1
96860, 7, -inf, 1
96860, 8, -inf, 1
96860, 9, -inf, 1
96860, 10, -inf, 1
96860, 11, -inf, 1
96860, 12, -inf, 1
96860, 13, -inf, 1
96860, 14, -inf, 1
96860, 15, -inf, 1
96860, 16, -inf, 1
96860, 17, -inf, 1
96860, 18, -inf, 1
96860, 19, -inf, 1
96860, 20, -inf, 1
96860, 21, -inf, 1
96860, 22, -inf, 1
96860, 23, -inf, 1
96860, 24, -inf, 1
96860, 25, -inf, 1
96860, 26, -inf, 1
96860, 27, -inf, 1
96860, 28, -inf, 1
96860, 29, -inf, 1
96860, 30, -inf, 1
96860, 31, -inf, 1
96860, 32, -inf, 1
96860, 33, -inf, 1
96860, 34, -inf, 1
96860, 35, -inf, 1
96860, 36, -inf, 1
96860, 37, -inf, 1
96860, 38, -inf, 1
96860, 39, -inf, 1
96860, 40, -inf, 1
96860, 41, -inf, 1
96860, 42, -inf, 1
96860, 43, -inf, 1
96860, 44, -inf, 1
96860, 45, -inf, 1
96860, 46, -inf, 1
96860, 47, -inf, 1
96860, 48, -inf, 1
96860, 49, -inf, 1
96860, 50, -inf, 1
96860, 51, -inf, 1
96860, 52, -inf, 1
96860, 53, -inf, 1
96860, 54, -inf, 1
96860, 55, -inf, 1
96860, 56, -inf, 1
96860, 57, -inf, 1
96860, 58, -inf, 1
96860, 59, -inf, 1
96860, 60, -inf, 1
96860, 61, -inf, 1
96860, 62, -inf, 1
