Particle ID, Iteration, h, nc
84357, 0, -inf, 1
84357, 1, -inf, 1
84357, 2, -inf, 1
84357, 3, -inf, 1
84357, 4, -inf, 1
84357, 5, -inf, 1
84357, 6, -inf, 1
84357, 7, -inf, 1
84357, 8, -inf, 1
84357, 9, -inf, 1
84357, 10, -inf, 1
84357, 11, -inf, 1
84357, 12, -inf, 1
84357, 13, -inf, 1
84357, 14, -inf, 1
84357, 15, -inf, 1
84357, 16, -inf, 1
84357, 17, -inf, 1
84357, 18, -inf, 1
84357, 19, -inf, 1
84357, 20, -inf, 1
84357, 21, -inf, 1
84357, 22, -inf, 1
84357, 23, -inf, 1
84357, 24, -inf, 1
84357, 25, -inf, 1
84357, 26, -inf, 1
84357, 27, -inf, 1
84357, 28, -inf, 1
84357, 29, -inf, 1
84357, 30, -inf, 1
84357, 31, -inf, 1
84357, 32, -inf, 1
84357, 33, -inf, 1
84357, 34, -inf, 1
84357, 35, -inf, 1
84357, 36, -inf, 1
84357, 37, -inf, 1
84357, 38, -inf, 1
84357, 39, -inf, 1
84357, 40, -inf, 1
84357, 41, -inf, 1
84357, 42, -inf, 1
84357, 43, -inf, 1
84357, 44, -inf, 1
84357, 45, -inf, 1
84357, 46, -inf, 1
84357, 47, -inf, 1
84357, 48, -inf, 1
84357, 49, -inf, 1
84357, 50, -inf, 1
84357, 51, -inf, 1
84357, 52, -inf, 1
84357, 53, -inf, 1
84357, 54, -inf, 1
84357, 55, -inf, 1
84357, 56, -inf, 1
84357, 57, -inf, 1
84357, 58, -inf, 1
84357, 59, -inf, 1
84357, 60, -inf, 1
84357, 61, -inf, 1
84357, 62, -inf, 1
84357, 63, -inf, 1
84357, 64, -inf, 1
84357, 65, -inf, 1
84357, 66, -inf, 1
84357, 67, -inf, 1
84357, 68, -inf, 1
84357, 69, -inf, 1
84357, 70, -inf, 1
84357, 71, -inf, 1
84357, 72, -inf, 1
84357, 73, -inf, 1
84357, 74, -inf, 1
84357, 75, -inf, 1
84357, 76, -inf, 1
84357, 77, -inf, 1
84357, 78, -inf, 1
84357, 79, -inf, 1
84357, 80, -inf, 1
84357, 81, -inf, 1
84357, 82, -inf, 1
84357, 83, -inf, 1
84357, 84, -inf, 1
84357, 85, -inf, 1
84357, 86, -inf, 1
84357, 87, -inf, 1
84357, 88, -inf, 1
84357, 89, -inf, 1
84357, 90, -inf, 1
84357, 91, -inf, 1
84357, 92, -inf, 1
84357, 93, -inf, 1
84357, 94, -inf, 1
84357, 95, -inf, 1
84357, 96, -inf, 1
84357, 97, -inf, 1
84357, 98, -inf, 1
84357, 99, -inf, 1
84357, 100, -inf, 1
84357, 101, -inf, 1
84357, 102, -inf, 1
84357, 103, -inf, 1
84357, 104, -inf, 1
84357, 105, -inf, 1
84357, 106, -inf, 1
84357, 107, -inf, 1
84357, 108, -inf, 1
84357, 109, -inf, 1
84357, 110, -inf, 1
84357, FINAL, -inf, 1
84358, 0, -inf, 1
84358, 1, -inf, 1
84358, 2, -inf, 1
84358, 3, -inf, 1
84358, 4, -inf, 1
84358, 5, -inf, 1
84358, 6, -inf, 1
84358, 7, -inf, 1
84358, 8, -inf, 1
84358, 9, -inf, 1
84358, 10, -inf, 1
84358, 11, -inf, 1
84358, 12, -inf, 1
84358, 13, -inf, 1
84358, 14, -inf, 1
84358, 15, -inf, 1
84358, 16, -inf, 1
84358, 17, -inf, 1
84358, 18, -inf, 1
84358, 19, -inf, 1
84358, 20, -inf, 1
84358, 21, -inf, 1
84358, 22, -inf, 1
84358, 23, -inf, 1
84358, 24, -inf, 1
84358, 25, -inf, 1
84358, 26, -inf, 1
84358, 27, -inf, 1
84358, 28, -inf, 1
84358, 29, -inf, 1
84358, 30, -inf, 1
84358, 31, -inf, 1
84358, 32, -inf, 1
84358, 33, -inf, 1
84358, 34, -inf, 1
84358, 35, -inf, 1
84358, 36, -inf, 1
84358, 37, -inf, 1
84358, 38, -inf, 1
84358, 39, -inf, 1
84358, 40, -inf, 1
84358, 41, -inf, 1
84358, 42, -inf, 1
84358, 43, -inf, 1
84358, 44, -inf, 1
84358, 45, -inf, 1
84358, 46, -inf, 1
84358, 47, -inf, 1
84358, 48, -inf, 1
84358, 49, -inf, 1
84358, 50, -inf, 1
84358, 51, -inf, 1
84358, 52, -inf, 1
84358, 53, -inf, 1
84358, 54, -inf, 1
84358, 55, -inf, 1
84358, 56, -inf, 1
84358, 57, -inf, 1
84358, 58, -inf, 1
84358, 59, -inf, 1
84358, 60, -inf, 1
84358, 61, -inf, 1
84358, 62, -inf, 1
84358, 63, -inf, 1
84358, 64, -inf, 1
84358, 65, -inf, 1
84358, 66, -inf, 1
84358, 67, -inf, 1
84358, 68, -inf, 1
84358, 69, -inf, 1
84358, 70, -inf, 1
84358, 71, -inf, 1
84358, 72, -inf, 1
84358, 73, -inf, 1
84358, 74, -inf, 1
84358, 75, -inf, 1
84358, 76, -inf, 1
84358, 77, -inf, 1
84358, 78, -inf, 1
84358, 79, -inf, 1
84358, 80, -inf, 1
84358, 81, -inf, 1
84358, 82, -inf, 1
84358, 83, -inf, 1
84358, 84, -inf, 1
84358, 85, -inf, 1
84358, 86, -inf, 1
84358, 87, -inf, 1
84358, 88, -inf, 1
84358, 89, -inf, 1
84358, 90, -inf, 1
84358, 91, -inf, 1
84358, 92, -inf, 1
84358, 93, -inf, 1
84358, 94, -inf, 1
84358, 95, -inf, 1
84358, 96, -inf, 1
84358, 97, -inf, 1
84358, 98, -inf, 1
84358, 99, -inf, 1
84358, 100, -inf, 1
84358, 101, -inf, 1
84358, 102, -inf, 1
84358, 103, -inf, 1
84358, 104, -inf, 1
84358, 105, -inf, 1
84358, 106, -inf, 1
84358, 107, -inf, 1
84358, 108, -inf, 1
84358, 109, -inf, 1
84358, 110, -inf, 1
84358, FINAL, -inf, 1
84359, 0, -inf, 1
84359, 1, -inf, 1
84359, 2, -inf, 1
84359, 3, -inf, 1
84359, 4, -inf, 1
84359, 5, -inf, 1
84359, 6, -inf, 1
84359, 7, -inf, 1
84359, 8, -inf, 1
84359, 9, -inf, 1
84359, 10, -inf, 1
84359, 11, -inf, 1
84359, 12, -inf, 1
84359, 13, -inf, 1
84359, 14, -inf, 1
84359, 15, -inf, 1
84359, 16, -inf, 1
84359, 17, -inf, 1
84359, 18, -inf, 1
84359, 19, -inf, 1
84359, 20, -inf, 1
84359, 21, -inf, 1
84359, 22, -inf, 1
84359, 23, -inf, 1
84359, 24, -inf, 1
84359, 25, -inf, 1
84359, 26, -inf, 1
84359, 27, -inf, 1
84359, 28, -inf, 1
84359, 29, -inf, 1
84359, 30, -inf, 1
84359, 31, -inf, 1
84359, 32, -inf, 1
84359, 33, -inf, 1
84359, 34, -inf, 1
84359, 35, -inf, 1
84359, 36, -inf, 1
84359, 37, -inf, 1
84359, 38, -inf, 1
84359, 39, -inf, 1
84359, 40, -inf, 1
84359, 41, -inf, 1
84359, 42, -inf, 1
84359, 43, -inf, 1
84359, 44, -inf, 1
84359, 45, -inf, 1
84359, 46, -inf, 1
84359, 47, -inf, 1
84359, 48, -inf, 1
84359, 49, -inf, 1
84359, 50, -inf, 1
84359, 51, -inf, 1
84359, 52, -inf, 1
84359, 53, -inf, 1
84359, 54, -inf, 1
84359, 55, -inf, 1
84359, 56, -inf, 1
84359, 57, -inf, 1
84359, 58, -inf, 1
84359, 59, -inf, 1
84359, 60, -inf, 1
84359, 61, -inf, 1
84359, 62, -inf, 1
84359, 63, -inf, 1
84359, 64, -inf, 1
84359, 65, -inf, 1
84359, 66, -inf, 1
84359, 67, -inf, 1
84359, 68, -inf, 1
84359, 69, -inf, 1
84359, 70, -inf, 1
84359, 71, -inf, 1
84359, 72, -inf, 1
84359, 73, -inf, 1
84359, 74, -inf, 1
84359, 75, -inf, 1
84359, 76, -inf, 1
84359, 77, -inf, 1
84359, 78, -inf, 1
84359, 79, -inf, 1
84359, 80, -inf, 1
84359, 81, -inf, 1
84359, 82, -inf, 1
84359, 83, -inf, 1
84359, 84, -inf, 1
84359, 85, -inf, 1
84359, 86, -inf, 1
84359, 87, -inf, 1
84359, 88, -inf, 1
84359, 89, -inf, 1
84359, 90, -inf, 1
84359, 91, -inf, 1
84359, 92, -inf, 1
84359, 93, -inf, 1
84359, 94, -inf, 1
84359, 95, -inf, 1
84359, 96, -inf, 1
84359, 97, -inf, 1
84359, 98, -inf, 1
84359, 99, -inf, 1
84359, 100, -inf, 1
84359, 101, -inf, 1
84359, 102, -inf, 1
84359, 103, -inf, 1
84359, 104, -inf, 1
84359, 105, -inf, 1
