Particle ID, Iteration, h, nc
78109, 0, -inf, 1
78109, 1, -inf, 1
78109, 2, -inf, 1
78109, 3, -inf, 1
78109, 4, -inf, 1
78109, 5, -inf, 1
78109, 6, -inf, 1
78109, 7, -inf, 1
78109, 8, -inf, 1
78109, 9, -inf, 1
78109, 10, -inf, 1
78109, 11, -inf, 1
78109, 12, -inf, 1
78109, 13, -inf, 1
78109, 14, -inf, 1
78109, 15, -inf, 1
78109, 16, -inf, 1
78109, 17, -inf, 1
78109, 18, -inf, 1
78109, 19, -inf, 1
78109, 20, -inf, 1
78109, 21, -inf, 1
78109, 22, -inf, 1
78109, 23, -inf, 1
78109, 24, -inf, 1
78109, 25, -inf, 1
78109, 26, -inf, 1
78109, 27, -inf, 1
78109, 28, -inf, 1
78109, 29, -inf, 1
78109, 30, -inf, 1
78109, 31, -inf, 1
78109, 32, -inf, 1
78109, 33, -inf, 1
78109, 34, -inf, 1
78109, 35, -inf, 1
78109, 36, -inf, 1
78109, 37, -inf, 1
78109, 38, -inf, 1
78109, 39, -inf, 1
78109, 40, -inf, 1
78109, 41, -inf, 1
78109, 42, -inf, 1
78109, 43, -inf, 1
78109, 44, -inf, 1
78109, 45, -inf, 1
78109, 46, -inf, 1
78109, 47, -inf, 1
78109, 48, -inf, 1
78109, 49, -inf, 1
78109, 50, -inf, 1
78109, 51, -inf, 1
78109, 52, -inf, 1
78109, 53, -inf, 1
78109, 54, -inf, 1
78109, 55, -inf, 1
78109, 56, -inf, 1
78109, 57, -inf, 1
78109, 58, -inf, 1
78109, 59, -inf, 1
78109, 60, -inf, 1
78109, 61, -inf, 1
78109, 62, -inf, 1
78109, 63, -inf, 1
78109, 64, -inf, 1
78109, 65, -inf, 1
78109, 66, -inf, 1
78109, 67, -inf, 1
78109, 68, -inf, 1
78109, 69, -inf, 1
78109, 70, -inf, 1
78109, 71, -inf, 1
78109, 72, -inf, 1
78109, 73, -inf, 1
78109, 74, -inf, 1
78109, 75, -inf, 1
78109, 76, -inf, 1
78109, 77, -inf, 1
78109, 78, -inf, 1
78109, 79, -inf, 1
78109, 80, -inf, 1
78109, 81, -inf, 1
78109, 82, -inf, 1
78109, 83, -inf, 1
78109, 84, -inf, 1
78109, 85, -inf, 1
78109, 86, -inf, 1
78109, 87, -inf, 1
78109, 88, -inf, 1
78109, 89, -inf, 1
78109, 90, -inf, 1
78109, 91, -inf, 1
78109, 92, -inf, 1
78109, 93, -inf, 1
78109, 94, -inf, 1
78109, 95, -inf, 1
78109, 96, -inf, 1
78109, 97, -inf, 1
78109, 98, -inf, 1
78109, 99, -inf, 1
78109, 100, -inf, 1
78109, 101, -inf, 1
78109, 102, -inf, 1
78109, 103, -inf, 1
78109, 104, -inf, 1
78109, 105, -inf, 1
78109, 106, -inf, 1
78109, 107, -inf, 1
78109, 108, -inf, 1
78109, 109, -inf, 1
78109, 110, -inf, 1
78109, FINAL, -inf, 1
78110, 0, -inf, 1
78110, 1, -inf, 1
78110, 2, -inf, 1
78110, 3, -inf, 1
78110, 4, -inf, 1
78110, 5, -inf, 1
78110, 6, -inf, 1
78110, 7, -inf, 1
78110, 8, -inf, 1
78110, 9, -inf, 1
78110, 10, -inf, 1
78110, 11, -inf, 1
78110, 12, -inf, 1
78110, 13, -inf, 1
78110, 14, -inf, 1
78110, 15, -inf, 1
78110, 16, -inf, 1
78110, 17, -inf, 1
78110, 18, -inf, 1
78110, 19, -inf, 1
78110, 20, -inf, 1
78110, 21, -inf, 1
78110, 22, -inf, 1
78110, 23, -inf, 1
78110, 24, -inf, 1
78110, 25, -inf, 1
78110, 26, -inf, 1
78110, 27, -inf, 1
78110, 28, -inf, 1
78110, 29, -inf, 1
78110, 30, -inf, 1
78110, 31, -inf, 1
78110, 32, -inf, 1
78110, 33, -inf, 1
78110, 34, -inf, 1
78110, 35, -inf, 1
78110, 36, -inf, 1
78110, 37, -inf, 1
78110, 38, -inf, 1
78110, 39, -inf, 1
78110, 40, -inf, 1
78110, 41, -inf, 1
78110, 42, -inf, 1
78110, 43, -inf, 1
78110, 44, -inf, 1
78110, 45, -inf, 1
78110, 46, -inf, 1
78110, 47, -inf, 1
78110, 48, -inf, 1
78110, 49, -inf, 1
78110, 50, -inf, 1
78110, 51, -inf, 1
78110, 52, -inf, 1
78110, 53, -inf, 1
78110, 54, -inf, 1
78110, 55, -inf, 1
78110, 56, -inf, 1
78110, 57, -inf, 1
78110, 58, -inf, 1
78110, 59, -inf, 1
78110, 60, -inf, 1
78110, 61, -inf, 1
78110, 62, -inf, 1
78110, 63, -inf, 1
78110, 64, -inf, 1
78110, 65, -inf, 1
78110, 66, -inf, 1
78110, 67, -inf, 1
78110, 68, -inf, 1
78110, 69, -inf, 1
78110, 70, -inf, 1
78110, 71, -inf, 1
78110, 72, -inf, 1
78110, 73, -inf, 1
78110, 74, -inf, 1
78110, 75, -inf, 1
78110, 76, -inf, 1
78110, 77, -inf, 1
78110, 78, -inf, 1
78110, 79, -inf, 1
78110, 80, -inf, 1
78110, 81, -inf, 1
78110, 82, -inf, 1
78110, 83, -inf, 1
78110, 84, -inf, 1
78110, 85, -inf, 1
78110, 86, -inf, 1
78110, 87, -inf, 1
78110, 88, -inf, 1
78110, 89, -inf, 1
78110, 90, -inf, 1
78110, 91, -inf, 1
78110, 92, -inf, 1
78110, 93, -inf, 1
78110, 94, -inf, 1
78110, 95, -inf, 1
78110, 96, -inf, 1
78110, 97, -inf, 1
78110, 98, -inf, 1
78110, 99, -inf, 1
78110, 100, -inf, 1
78110, 101, -inf, 1
78110, 102, -inf, 1
78110, 103, -inf, 1
78110, 104, -inf, 1
78110, 105, -inf, 1
78110, 106, -inf, 1
78110, 107, -inf, 1
78110, 108, -inf, 1
78110, 109, -inf, 1
78110, 110, -inf, 1
78110, FINAL, -inf, 1
78111, 0, -inf, 1
78111, 1, -inf, 1
78111, 2, -inf, 1
78111, 3, -inf, 1
78111, 4, -inf, 1
78111, 5, -inf, 1
78111, 6, -inf, 1
78111, 7, -inf, 1
78111, 8, -inf, 1
78111, 9, -inf, 1
78111, 10, -inf, 1
78111, 11, -inf, 1
78111, 12, -inf, 1
78111, 13, -inf, 1
78111, 14, -inf, 1
78111, 15, -inf, 1
78111, 16, -inf, 1
78111, 17, -inf, 1
78111, 18, -inf, 1
78111, 19, -inf, 1
78111, 20, -inf, 1
78111, 21, -inf, 1
78111, 22, -inf, 1
78111, 23, -inf, 1
78111, 24, -inf, 1
78111, 25, -inf, 1
78111, 26, -inf, 1
78111, 27, -inf, 1
78111, 28, -inf, 1
78111, 29, -inf, 1
78111, 30, -inf, 1
78111, 31, -inf, 1
78111, 32, -inf, 1
78111, 33, -inf, 1
78111, 34, -inf, 1
78111, 35, -inf, 1
78111, 36, -inf, 1
78111, 37, -inf, 1
78111, 38, -inf, 1
78111, 39, -inf, 1
78111, 40, -inf, 1
78111, 41, -inf, 1
78111, 42, -inf, 1
78111, 43, -inf, 1
78111, 44, -inf, 1
78111, 45, -inf, 1
78111, 46, -inf, 1
78111, 47, -inf, 1
78111, 48, -inf, 1
78111, 49, -inf, 1
78111, 50, -inf, 1
78111, 51, -inf, 1
78111, 52, -inf, 1
78111, 53, -inf, 1
78111, 54, -inf, 1
78111, 55, -inf, 1
78111, 56, -inf, 1
78111, 57, -inf, 1
78111, 58, -inf, 1
78111, 59, -inf, 1
78111, 60, -inf, 1
78111, 61, -inf, 1
78111, 62, -inf, 1
78111, 63, -inf, 1
78111, 64, -inf, 1
78111, 65, -inf, 1
78111, 66, -inf, 1
78111, 67, -inf, 1
78111, 68, -inf, 1
78111, 69, -inf, 1
78111, 70, -inf, 1
78111, 71, -inf, 1
78111, 72, -inf, 1
78111, 73, -inf, 1
78111, 74, -inf, 1
78111, 75, -inf, 1
78111, 76, -inf, 1
78111, 77, -inf, 1
78111, 78, -inf, 1
78111, 79, -inf, 1
78111, 80, -inf, 1
78111, 81, -inf, 1
78111, 82, -inf, 1
78111, 83, -inf, 1
78111, 84, -inf, 1
78111, 85, -inf, 1
78111, 86, -inf, 1
78111, 87, -inf, 1
78111, 88, -inf, 1
78111, 89, -inf, 1
78111, 90, -inf, 1
78111, 91, -inf, 1
78111, 92, -inf, 1
78111, 93, -inf, 1
78111, 94, -inf, 1
78111, 95, -inf, 1
78111, 96, -inf, 1
78111, 97, -inf, 1
78111, 98, -inf, 1
78111, 99, -inf, 1
78111, 100, -inf, 1
78111, 101, -inf, 1
78111, 102, -inf, 1
78111, 103, -inf, 1
78111, 104, -inf, 1
78111, 105, -inf, 1
78111, 106, -inf, 1
78111, 107, -inf, 1
78111, 108, -inf, 1
78111, 109, -inf, 1
78111, 110, -inf, 1
78111, FINAL, -inf, 1
78112, 0, -inf, 1
78112, 1, -inf, 1
78112, 2, -inf, 1
78112, 3, -inf, 1
78112, 4, -inf, 1
78112, 5, -inf, 1
78112, 6, -inf, 1
78112, 7, -inf, 1
78112, 8, -inf, 1
78112, 9, -inf, 1
78112, 10, -inf, 1
78112, 11, -inf, 1
78112, 12, -inf, 1
78112, 13, -inf, 1
78112, 14, -inf, 1
78112, 15, -inf, 1
78112, 16, -inf, 1
78112, 17, -inf, 1
78112, 18, -inf, 1
78112, 19, -inf, 1
78112, 20, -inf, 1
78112, 21, -inf, 1
78112, 22, -inf, 1
78112, 23, -inf, 1
78112, 24, -inf, 1
78112, 25, -inf, 1
78112, 26, -inf, 1
78112, 27, -inf, 1
78112, 28, -inf, 1
78112, 29, -inf, 1
78112, 30, -inf, 1
78112, 31, -inf, 1
78112, 32, -inf, 1
78112, 33, -inf, 1
78112, 34, -inf, 1
78112, 35, -inf, 1
78112, 36, -inf, 1
78112, 37, -inf, 1
78112, 38, -inf, 1
78112, 39, -inf, 1
78112, 40, -inf, 1
78112, 41, -inf, 1
78112, 42, -inf, 1
78112, 43, -inf, 1
78112, 44, -inf, 1
78112, 45, -inf, 1
78112, 46, -inf, 1
78112, 47, -inf, 1
78112, 48, -inf, 1
78112, 49, -inf, 1
78112, 50, -inf, 1
78112, 51, -inf, 1
78112, 52, -inf, 1
78112, 53, -inf, 1
78112, 54, -inf, 1
78112, 55, -inf, 1
78112, 56, -inf, 1
78112, 57, -inf, 1
78112, 58, -inf, 1
78112, 59, -inf, 1
78112, 60, -inf, 1
78112, 61, -inf, 1
78112, 62, -inf, 1
78112, 63, -inf, 1
78112, 64, -inf, 1
78112, 65, -inf, 1
78112, 66, -inf, 1
78112, 67, -inf, 1
78112, 68, -inf, 1
78112, 69, -inf, 1
78112, 70, -inf, 1
78112, 71, -inf, 1
78112, 72, -inf, 1
78112, 73, -inf, 1
78112, 74, -inf, 1
78112, 75, -inf, 1
78112, 76, -inf, 1
78112, 77, -inf, 1
78112, 78, -inf, 1
78112, 79, -inf, 1
78112, 80, -inf, 1
78112, 81, -inf, 1
78112, 82, -inf, 1
78112, 83, -inf, 1
78112, 84, -inf, 1
78112, 85, -inf, 1
78112, 86, -inf, 1
78112, 87, -inf, 1
78112, 88, -inf, 1
78112, 89, -inf, 1
78112, 90, -inf, 1
78112, 91, -inf, 1
78112, 92, -inf, 1
78112, 93, -inf, 1
78112, 94, -inf, 1
78112, 95, -inf, 1
78112, 96, -inf, 1
78112, 97, -inf, 1
78112, 98, -inf, 1
