0.050387, 0.00615831, 1
0.050392, 0.0061978, 1
0.0503968, 0.00622002, 1
0.0504014, 0.00623707, 1
0.0504059, 0.00625196, 1
0.0504103, 0.00626524, 1
0.00566745, 5.34942e-35, 1
0.0490182, 0.00569997, 1
0.0490336, 0.00583989, 1
0.0503717, 0.00595227, 1
0.0503769, 0.00603986, 1
0.050382, 0.00610749, 1
0.050387, 0.00615831, 1
0.050392, 0.0061978, 1
0.0503968, 0.00622002, 1
0.0504014, 0.00623707, 1
0.0504059, 0.00625196, 1
0.0504103, 0.00626524, 1
0.0490182, 0.00569997, 1
0.0490336, 0.00583989, 1
0.0503717, 0.00595227, 1
0.0503769, 0.00603986, 1
0.050382, 0.00610749, 1
0.050387, 0.00615831, 1
0.050392, 0.0061978, 1
0.0503968, 0.00622002, 1
0.0504014, 0.00623707, 1
0.0504059, 0.00625196, 1
0.0504103, 0.00626524, 1
0.0490182, 0.00569997, 1
0.0490336, 0.00583989, 1
0.0503717, 0.00595227, 1
0.0503769, 0.00603986, 1
0.050382, 0.00610749, 1
0.050387, 0.00615831, 1
0.050392, 0.0061978, 1
0.0503968, 0.00622002, 1
0.0504014, 0.00623707, 1
0.0504059, 0.00625196, 1
0.0504103, 0.00626524, 1
0.0490182, 0.00569997, 1
0.0490336, 0.00583989, 1
0.0503717, 0.00595227, 1
0.0503769, 0.00603986, 1
0.050382, 0.00610749, 1
0.050387, 0.00615831, 1
0.050392, 0.0061978, 1
0.0503968, 0.00622002, 1
0.0504014, 0.00623707, 1
0.0504059, 0.00625196, 1
0.0504103, 0.00626524, 1
0.0504145, 0.00627727, 1
0.0504186, 0.00628762, 1
0.0504225, 0.00629543, 1
0.0504262, 0.0063022, 1
0.0504298, 0.00630834, 1
0.0504332, 0.00631421, 1
0.0504364, 0.00631952, 1
0.0504395, 0.00632463, 1
0.0504424, 0.00632979, 1
0.0504452, 0.00633448, 1
0.0504477, 0.00633921, 1
0.0504502, 0.00634374, 1
0.0504524, 0.0063479, 1
0.0504545, 0.00635207, 1
0.0504565, 0.00635617, 1
0.0504582, 0.00635989, 1
0.0504598, 0.00636387, 1
0.0504613, 0.00636796, 1
0.0504625, 0.00637183, 1
0.0504636, 0.00637581, 1
0.0504646, 0.00637983, 1
0.0504653, 0.00638026, 1
0.050466, 0.00637968, 1
0.0504664, 0.00637909, 1
0.0504667, 0.00637848, 1
0.0504668, 0.00637793, 1
0.0504667, 0.00637747, 1
0.0504665, 0.006377, 1
0.0504661, 0.00637617, 1
0.0504656, 0.00637531, 1
0.0504648, 0.00637471, 1
0.050464, 0.00637379, 1
0.0504629, 0.00637299, 1
0.0504617, 0.00637246, 1
0.0504604, 0.00637194, 1
0.0504588, 0.00637152, 1
0.0504571, 0.00637107, 1
0.0504553, 0.00637031, 1
0.0504533, 0.0063699, 1
0.0504511, 0.00636931, 1
0.0504487, 0.00636869, 1
0.0504462, 0.00636814, 1
0.0504436, 0.00636752, 1
0.0504408, 0.00636711, 1
0.0504378, 0.00636662, 1
0.0504347, 0.00636632, 1
0.0504314, 0.00636562, 1
0.0504279, 0.0063651, 1
0.0504243, 0.00636454, 1
0.0504205, 0.00636395, 1
0.0504166, 0.00636285, 1
0.0504125, 0.00636177, 1
0.0504082, 0.00636081, 1
0.0504038, 0.0063599, 1
0.0503993, 0.00635897, 1
0.0503946, 0.00635813, 1
0.0503897, 0.00635736, 1
0.0503847, 0.00635691, 1
0.0503795, 0.00635649, 1
0.0503742, 0.00635597, 1
0.0503687, 0.00635523, 1
0.050363, 0.00635443, 1
0.0503572, 0.00635357, 1
0.0503513, 0.00635267, 1
0.0503452, 0.00635178, 1
0.0503389, 0.00635081, 1
0.0503325, 0.00634977, 1
0.050326, 0.0063488, 1
0.0503193, 0.00634719, 1
0.0503124, 0.0063456, 1
0.0503054, 0.00634403, 1
0.0502983, 0.0063426, 1
0.050291, 0.00634133, 1
0.0502836, 0.00634006, 1
0.050276, 0.0063388, 1
0.0502682, 0.00633743, 1
0.0502604, 0.0063359, 1
0.0502524, 0.00633464, 1
0.0502442, 0.00633314, 1
0.0502359, 0.00633147, 1
0.0502275, 0.00633003, 1
0.0502189, 0.00632836, 1
0.0502101, 0.00632661, 1
0.0502013, 0.00632488, 1
0.0501923, 0.00632291, 1
0.0501831, 0.00632086, 1
0.0501738, 0.00631798, 1
0.0501644, 0.0063152, 1
0.0501548, 0.00631244, 1
0.0501451, 0.0063099, 1
0.0501353, 0.00630746, 1
0.0501253, 0.00630463, 1
0.0501152, 0.00630165, 1
0.050105, 0.00629889, 1
0.0500946, 0.00629505, 1
0.0500841, 0.00629072, 1
0.0500735, 0.00628629, 1
0.0500627, 0.00628201, 1
0.0500519, 0.00627766, 1
0.0500409, 0.00627341, 1
0.0500297, 0.00626905, 1
0.0500185, 0.00626475, 1
0.0500071, 0.00626054, 1
0.0499956, 0.00625659, 1
0.049984, 0.00625272, 1
0.0499722, 0.00624901, 1
0.0499604, 0.00624475, 1
0.0499484, 0.006241, 1
0.0499362, 0.00623722, 1
0.049924, 0.00623352, 1
0.0499117, 0.00622982, 1
0.0498992, 0.00622609, 1
0.0498866, 0.00622239, 1
0.0498739, 0.00621859, 1
0.049861, 0.00621492, 1
0.0498481, 0.0062112, 1
0.049835, 0.00620761, 1
0.0498218, 0.006204, 1
0.0498085, 0.00620051, 1
0.0497951, 0.00619708, 1
0.0497815, 0.00619375, 1
0.0497679, 0.00619028, 1
0.0497541, 0.00618689, 1
0.0497402, 0.00618356, 1
0.0497262, 0.00618024, 1
0.0497121, 0.00617694, 1
0.0496979, 0.00617271, 1
0.0496836, 0.00616673, 1
0.0496691, 0.00616085, 1
0.0496546, 0.0061552, 1
0.0496399, 0.00614939, 1
0.0496252, 0.00614363, 1
0.0496104, 0.00613768, 1
0.0495954, 0.00613158, 1
0.0495804, 0.00612567, 1
0.0495652, 0.00611986, 1
0.04955, 0.00611428, 1
0.0495347, 0.00610866, 1
0.0495192, 0.00610299, 1
0.0495037, 0.00609736, 1
0.0494881, 0.00609002, 1
0.0494724, 0.00608105, 1
0.0494566, 0.00607207, 1
0.0494407, 0.00606287, 1
0.0494248, 0.00605371, 1
0.0494087, 0.0060446, 1
0.0493926, 0.00603549, 1
0.0493764, 0.00602636, 1
0.0493601, 0.00601721, 1
0.0493438, 0.00600807, 1
0.0493274, 0.00599887, 1
0.050849, 0.00598978, 1
0.0508408, 0.00598084, 1
0.0508327, 0.00597197, 1
0.0508245, 0.0059631, 1
0.0508163, 0.00595423, 1
0.050808, 0.00594549, 1
0.0507997, 0.00593675, 1
0.0507914, 0.00592808, 1
0.0507831, 0.00591956, 1
0.0507747, 0.00591113, 1
0.0507664, 0.00590273, 1
0.0507579, 0.00589444, 1
0.0507495, 0.00588617, 1
0.050741, 0.00587795, 1
0.0507325, 0.00586971, 1
0.050724, 0.00586163, 1
0.0507155, 0.00585321, 1
0.0507069, 0.00584449, 1
0.0506983, 0.00583591, 1
0.0506896, 0.00582746, 1
0.050681, 0.00581898, 1
0.0506723, 0.00581051, 1
0.0506636, 0.00580223, 1
0.0506549, 0.00579408, 1
0.0506461, 0.00578595, 1
0.0506373, 0.00577804, 1
0.0506285, 0.00577034, 1
0.0506197, 0.00576254, 1
0.0506108, 0.00575482, 1
0.0506019, 0.00574708, 1
0.050593, 0.00573941, 1
0.0505841, 0.00573183, 1
0.0505751, 0.00572428, 1
0.0505661, 0.00571686, 1
0.0505571, 0.00570967, 1
0.0505481, 0.00570236, 1
0.050539, 0.00569494, 1
0.0505299, 0.00568761, 1
0.0505208, 0.00568027, 1
0.0505117, 0.00567316, 1
0.0505026, 0.00566614, 1
0.0504934, 0.00565935, 1
0.0504842, 0.0056525, 1
0.050475, 0.00564572, 1
0.0504658, 0.00563901, 1
0.0504565, 0.00563251, 1
0.0504473, 0.00562599, 1
0.050438, 0.00561966, 1
0.0504287, 0.00561341, 1
0.0504193, 0.0056074, 1
0.05041, 0.00560135, 1
0.0504006, 0.00559534, 1
0.0503912, 0.00558934, 1
0.0503818, 0.00558343, 1
0.0503723, 0.00557757, 1
0.0503629, 0.00557169, 1
0.0503534, 0.00556578, 1
0.0503439, 0.00556006, 1
0.0503343, 0.00555416, 1
0.0503248, 0.00554829, 1
0.0503152, 0.00554239, 1
0.0503056, 0.00553659, 1
0.050296, 0.00553075, 1
0.0502864, 0.00552505, 1
0.0502767, 0.00551749, 1
0.0502671, 0.00550756, 1
0.0502574, 0.00549774, 1
0.0502477, 0.0054882, 1
0.050238, 0.00547854, 1
0.0502283, 0.00546905, 1
0.0502186, 0.00545978, 1
0.0502088, 0.00545061, 1
0.0501991, 0.00544123, 1
0.0501893, 0.00543177, 1
0.0501795, 0.00542291, 1
0.0501698, 0.00541429, 1
0.05016, 0.00540584, 1
0.0501502, 0.00539718, 1
0.0501403, 0.00538871, 1
0.0501305, 0.00537986, 1
0.0501207, 0.00537107, 1
0.0501108, 0.0053627, 1
0.050101, 0.00535412, 1
0.0500911, 0.00534578, 1
0.0500813, 0.00533733, 1
0.0500714, 0.00532901, 1
0.0500615, 0.00532081, 1
0.0500516, 0.0053126, 1
0.0500417, 0.00530433, 1
0.0500318, 0.0052963, 1
0.0500219, 0.00528837, 1
0.050012, 0.00528043, 1
0.050002, 0.00527272, 1
0.037778, 1.60268e-06, 1
0.0499921, 0.00526527, 1
0.0499821, 0.00525798, 1
0.0499722, 0.00525059, 1
0.0499622, 0.00524326, 1
0.037778, 3.94406e-10, 1
0.0499522, 0.00523604, 1
0.0499422, 0.00522833, 1
0.0499323, 0.00522037, 1
0.0499222, 0.00521289, 1
0.037778, 4.33846e-10, 1
0.0499122, 0.00520536, 1
0.0499022, 0.00519791, 1
0.0498922, 0.00519078, 1
0.037778, 4.77231e-10, 1
0.0498821, 0.00518352, 1
0.0498721, 0.00517642, 1
0.049862, 0.00516937, 1
0.037778, 5.24954e-10, 1
0.049852, 0.0051624, 1
0.0498419, 0.0051553, 1
0.0498318, 0.00514877, 1
0.0498217, 0.00514213, 1
0.037778, 5.77449e-10, 1
0.0498116, 0.0051355, 1
0.0498015, 0.0051287, 1
0.0497914, 0.00512226, 1
0.037778, 6.35194e-10, 1
0.0497813, 0.00511569, 1
0.0497712, 0.00510915, 1
0.0497611, 0.00510261, 1
0.0497509, 0.0050959, 1
0.037778, 6.98714e-10, 1
0.0497408, 0.00508935, 1
0.0497306, 0.00508263, 1
0.0497205, 0.00507585, 1
0.037778, 7.68585e-10, 1
0.0497103, 0.00506926, 1
0.0497001, 0.00506255, 1
0.0496899, 0.00505581, 1
0.0496798, 0.00504908, 1
0.037778, 8.45444e-10, 1
0.0496696, 0.00504258, 1
0.0496593, 0.00503613, 1
0.0496491, 0.00502967, 1
0.037778, 9.29988e-10, 1
0.0496389, 0.00502328, 1
0.0496287, 0.00501708, 1
0.0496185, 0.00501081, 1
0.0496082, 0.00500451, 1
0.049598, 0.00499827, 1
0.0495877, 0.00499212, 1
0.0495774, 0.00498617, 1
0.0495672, 0.00498033, 1
0.0495569, 0.00497458, 1
0.0495466, 0.00496878, 1
0.0495363, 0.00496305, 1
0.049526, 0.00495748, 1
0.0495157, 0.00495196, 1
0.0495053, 0.00494651, 1
0.049495, 0.00494089, 1
0.0494847, 0.0049353, 1
0.0494744, 0.00493003, 1
0.049464, 0.00492458, 1
0.0494537, 0.00491902, 1
0.0494433, 0.00491373, 1
0.049433, 0.00490838, 1
0.0494226, 0.00490272, 1
0.0494123, 0.00489697, 1
0.0494019, 0.0048911, 1
0.0493915, 0.00488514, 1
0.0493811, 0.00487947, 1
0.0493707, 0.00487368, 1
0.0493604, 0.0048678, 1
0.04935, 0.00486198, 1
0.0493396, 0.0048557, 1
0.0493292, 0.00484964, 1
0.0493188, 0.00484328, 1
0.0493084, 0.00483682, 1
0.037778, 1.60268e-06, 1
0.0492979, 0.00483049, 1
0.037778, 3.94406e-10, 1
0.0492875, 0.00482395, 1
0.037778, 4.33846e-10, 1
0.0492771, 0.0048175, 1
0.037778, 4.77231e-10, 1
0.0492667, 0.00481128, 1
0.037778, 5.24954e-10, 1
0.0492562, 0.00480515, 1
0.037778, 5.77449e-10, 1
0.0492458, 0.00479884, 1
0.037778, 6.35194e-10, 1
0.0492354, 0.00479284, 1
0.037778, 6.98714e-10, 1
0.0492249, 0.00478704, 1
0.037778, 7.68585e-10, 1
0.0492145, 0.00478124, 1
0.037778, 8.45444e-10, 1
0.0492041, 0.00477508, 1
0.037778, 9.29988e-10, 1
0.0491936, 0.00476909, 1
0.037778, 1.02299e-09, 1
0.0491832, 0.00476298, 1
0.037778, 1.12529e-09, 1
0.0491727, 0.00475706, 1
0.037778, 1.23781e-09, 1
0.0491622, 0.00475101, 1
0.037778, 1.3616e-09, 1
0.0491518, 0.0047449, 1
0.037778, 1.49775e-09, 1
0.0491413, 0.004739, 1
0.037778, 1.64753e-09, 1
0.0491309, 0.00473263, 1
0.037778, 1.81228e-09, 1
0.0491204, 0.0047266, 1
0.037778, 1.99351e-09, 1
0.0491099, 0.00472061, 1
0.037778, 2.19286e-09, 1
0.0490994, 0.00471443, 1
0.037778, 2.41215e-09, 1
0.0490889, 0.00470817, 1
0.037778, 2.65336e-09, 1
0.0490784, 0.00470185, 1
0.037778, 2.9187e-09, 1
0.049068, 0.00469545, 1
0.037778, 3.21057e-09, 1
0.0490575, 0.00468927, 1
0.037778, 3.53163e-09, 1
0.0490469, 0.00468238, 1
0.037778, 3.88479e-09, 1
0.0490364, 0.00467556, 1
0.037778, 4.27327e-09, 1
0.0490259, 0.00466878, 1
0.037778, 4.7006e-09, 1
0.0490154, 0.00466228, 1
0.037778, 5.17066e-09, 1
0.0490049, 0.004656, 1
0.037778, 5.68772e-09, 1
0.0489944, 0.00464888, 1
0.037778, 6.25649e-09, 1
0.0489839, 0.0046417, 1
0.037778, 6.88214e-09, 1
0.0489733, 0.00463583, 1
0.037778, 7.57036e-09, 1
0.0489628, 0.00462926, 1
0.037778, 8.32739e-09, 1
0.0489523, 0.00462263, 1
0.037778, 9.16013e-09, 1
0.0489417, 0.00461599, 1
0.037778, 1.00761e-08, 1
0.0489312, 0.0046088, 1
0.037778, 1.10838e-08, 1
0.0489207, 0.00460185, 1
0.037778, 1.21921e-08, 1
0.0489101, 0.00459481, 1
0.037778, 1.34113e-08, 1
0.0488996, 0.00458751, 1
0.037778, 1.47525e-08, 1
0.0488891, 0.0045802, 1
0.037778, 1.62277e-08, 1
0.0488785, 0.00457283, 1
0.037778, 1.78505e-08, 1
0.048868, 0.00456578, 1
0.037778, 1.96356e-08, 1
0.0488575, 0.00455844, 1
0.037778, 2.15991e-08, 1
0.0488469, 0.00455108, 1
0.037778, 2.3759e-08, 1
0.0488364, 0.00454368, 1
0.037778, 2.61349e-08, 1
0.0488259, 0.00453654, 1
0.037778, 2.87484e-08, 1
0.0488153, 0.00452925, 1
0.037778, 3.16233e-08, 1
0.0488048, 0.004522, 1
0.037778, 3.47856e-08, 1
0.0487943, 0.00451483, 1
0.037778, 3.82641e-08, 1
0.0487838, 0.00450802, 1
0.037778, 4.20906e-08, 1
0.0487733, 0.00450093, 1
0.037778, 4.62996e-08, 1
0.0487627, 0.00449317, 1
0.037778, 5.09296e-08, 1
0.0487522, 0.00448604, 1
0.037778, 5.60225e-08, 1
0.0487417, 0.00447899, 1
0.037778, 6.16248e-08, 1
0.0487312, 0.00447191, 1
0.037778, 6.77873e-08, 1
0.0487207, 0.00446446, 1
0.037778, 7.4566e-08, 1
0.0487102, 0.00445703, 1
0.037778, 8.20226e-08, 1
0.0486997, 0.00444963, 1
0.037778, 9.02249e-08, 1
0.0486892, 0.0044423, 1
0.037778, 9.92473e-08, 1
0.0486787, 0.00443525, 1
0.037778, 1.09172e-07, 1
0.0486682, 0.00442758, 1
0.037778, 1.20089e-07, 1
0.0486577, 0.00441993, 1
0.037778, 1.32098e-07, 1
0.0486472, 0.00441297, 1
0.037778, 1.45308e-07, 1
0.0486368, 0.00440532, 1
0.037778, 1.59839e-07, 1
0.0486263, 0.00439736, 1
0.037778, 1.75823e-07, 1
0.0486159, 0.00438985, 1
0.037778, 1.93405e-07, 1
0.0486054, 0.00438174, 1
0.037778, 2.12745e-07, 1
0.048595, 0.00437442, 1
0.037778, 2.3402e-07, 1
0.0485845, 0.0043662, 1
0.037778, 2.57422e-07, 1
0.0485741, 0.00435918, 1
0.037778, 2.83164e-07, 1
0.0485637, 0.00435226, 1
0.037778, 3.11481e-07, 1
0.0485532, 0.00434521, 1
0.037778, 3.42629e-07, 1
0.0485428, 0.00433905, 1
0.037778, 3.76892e-07, 1
0.0485324, 0.00433307, 1
0.037778, 4.14581e-07, 1
0.048522, 0.00432662, 1
0.037778, 4.56039e-07, 1
0.0485116, 0.00432079, 1
0.037778, 5.01643e-07, 1
0.0485012, 0.00431523, 1
0.037778, 5.51807e-07, 1
0.0484908, 0.00430998, 1
0.0377781, 6.06988e-07, 1
0.0484803, 0.00430526, 1
0.0377781, 6.67686e-07, 1
0.0484699, 0.00430071, 1
0.0377782, 7.34455e-07, 1
0.0484595, 0.00429646, 1
0.0377782, 8.07901e-07, 1
0.0484491, 0.0042925, 1
0.0377784, 8.88691e-07, 1
0.0484387, 0.00428876, 1
0.0377786, 9.7756e-07, 1
0.0484283, 0.00428529, 1
0.0377788, 1.07532e-06, 1
0.0484179, 0.00428183, 1
0.0377792, 1.18285e-06, 1
0.0484074, 0.00427862, 1
0.0377798, 1.30113e-06, 1
0.048397, 0.00427589, 1
0.0377807, 1.43125e-06, 1
0.0483866, 0.00427391, 1
0.037782, 1.45199e-06, 1
0.0483761, 0.00427217, 1
0.0377838, 1.47063e-06, 1
0.0483657, 0.00427042, 1
0.0377863, 1.49052e-06, 1
0.0483552, 0.00426912, 1
0.0377896, 1.51164e-06, 1
0.0483448, 0.00426756, 1
0.0377941, 1.53399e-06, 1
0.0483343, 0.00426593, 1
0.0377999, 1.55771e-06, 1
0.0483238, 0.00426395, 1
0.0378075, 1.58255e-06, 1
0.0483133, 0.00426186, 1
0.0378174, 1.5945e-06, 1
0.0483028, 0.0042607, 1
0.03783, 1.60624e-06, 1
0.0482923, 0.0042594, 1
0.037846, 1.61829e-06, 1
0.0482818, 0.00425852, 1
0.0378661, 1.63132e-06, 1
0.0482713, 0.00425748, 1
0.0378913, 1.64464e-06, 1
0.0482608, 0.0042563, 1
0.0379225, 1.65881e-06, 1
0.0482502, 0.00425539, 1
0.037961, 1.6736e-06, 1
0.0482397, 0.0042545, 1
0.0380082, 1.68907e-06, 1
0.0482291, 0.00425334, 1
0.0380659, 1.70488e-06, 1
0.0482186, 0.00425259, 1
0.0381362, 1.72145e-06, 1
0.048208, 0.00425173, 1
0.0382211, 1.73829e-06, 1
0.0481974, 0.00425019, 1
0.0383234, 1.75633e-06, 1
0.0481868, 0.00424843, 1
0.038446, 1.77425e-06, 1
0.0481762, 0.00424613, 1
0.0385925, 1.79299e-06, 1
0.0481656, 0.00424402, 1
0.0387666, 1.81239e-06, 1
0.048155, 0.0042418, 1
0.0389728, 1.83232e-06, 1
0.0481444, 0.00423944, 1
0.0392157, 1.85219e-06, 1
0.0481337, 0.00423715, 1
0.0395006, 1.87235e-06, 1
0.0481231, 0.00423476, 1
0.0398333, 1.8928e-06, 1
0.0481125, 0.00423239, 1
0.0402199, 1.9151e-06, 1
0.0481018, 0.00422998, 1
0.0406679, 1.93638e-06, 1
0.0480912, 0.00422758, 1
0.0411844, 1.95811e-06, 1
0.0480805, 0.00422543, 1
0.0417766, 1.97935e-06, 1
0.0480699, 0.00422214, 1
0.0424529, 2.0005e-06, 1
0.0480592, 0.00421896, 1
0.0432213, 2.02187e-06, 1
0.0480485, 0.00421571, 1
0.0440904, 2.04127e-06, 1
0.0480379, 0.00421271, 1
0.0450679, 2.05855e-06, 1
0.0480272, 0.00420968, 1
0.0461614, 2.06292e-06, 1
0.0480165, 0.00420655, 1
0.0473703, 2.06655e-06, 1
0.0480058, 0.00420299, 1
0.0486995, 2.07191e-06, 1
0.0479952, 0.00419921, 1
0.0501563, 2.0775e-06, 1
0.0479845, 0.00419529, 1
0.0517079, 2.08464e-06, 1
0.0479738, 0.00419094, 1
0.0534492, 2.09254e-06, 1
0.0479631, 0.0041865, 1
0.0552781, 2.10126e-06, 1
0.0479524, 0.00418197, 1
0.057268, 2.11094e-06, 1
0.0479418, 0.00417702, 1
0.05941, 2.12207e-06, 1
0.0479311, 0.00417315, 1
0.0617093, 2.13399e-06, 1
0.0479204, 0.00416882, 1
0.0641697, 2.14766e-06, 1
0.0479097, 0.00416333, 1
0.0667969, 2.16229e-06, 1
0.047899, 0.00415845, 1
0.0695953, 2.17912e-06, 1
0.0478884, 0.00415316, 1
0.0725705, 2.196e-06, 1
0.0478777, 0.00414749, 1
0.0757264, 2.21421e-06, 1
0.047867, 0.00414225, 1
0.079069, 2.23182e-06, 1
0.0478564, 0.00413871, 1
0.0826006, 2.25119e-06, 1
0.0478457, 0.00413478, 1
0.0863274, 2.27194e-06, 1
0.047835, 0.0041301, 1
0.0902554, 2.29331e-06, 1
0.0478244, 0.0041254, 1
0.0943898, 2.31873e-06, 1
0.0478137, 0.00412082, 1
0.0987424, 2.33163e-06, 1
0.047803, 0.00411589, 1
0.103293, 2.34281e-06, 1
0.0477924, 0.00411111, 1
0.108042, 2.35461e-06, 1
0.0477817, 0.00410686, 1
0.112994, 2.36724e-06, 1
0.0477711, 0.00410275, 1
0.118151, 2.3805e-06, 1
0.0477604, 0.00409928, 1
0.123521, 2.39426e-06, 1
0.0477498, 0.00409546, 1
0.129107, 2.41042e-06, 1
0.0477391, 0.00409184, 1
0.134921, 2.42507e-06, 1
0.0477284, 0.00408793, 1
0.140962, 2.41044e-06, 1
0.0477178, 0.00408545, 1
0.147158, 2.39754e-06, 1
0.0477071, 0.00408351, 1
0.153509, 2.38549e-06, 1
0.0476964, 0.00408128, 1
0.160016, 2.37536e-06, 1
0.0476858, 0.00407794, 1
0.16668, 2.36564e-06, 1
0.0476751, 0.00407561, 1
0.173503, 2.35668e-06, 1
0.0476644, 0.00407302, 1
0.180483, 2.3485e-06, 1
0.0476537, 0.0040706, 1
0.187622, 2.34237e-06, 1
0.047643, 0.00406834, 1
0.194924, 2.33705e-06, 1
0.0476323, 0.0040662, 1
0.20239, 2.33593e-06, 1
0.0476216, 0.00406422, 1
0.210032, 2.3363e-06, 1
0.0476109, 0.00406243, 1
0.217855, 2.33856e-06, 1
0.0476002, 0.00406034, 1
0.225863, 2.34073e-06, 1
0.0475895, 0.00405869, 1
0.0381931, 2.34093e-06, 1
0.0475788, 0.00405749, 1
0.0381931, 2.34275e-06, 1
0.0475681, 0.00405634, 1
0.251004, 2.34656e-06, 1
0.0475574, 0.00405452, 1
0.259769, 2.35515e-06, 1
0.0475466, 0.00405312, 1
0.26875, 2.36376e-06, 1
0.0475359, 0.00405215, 1
0.277951, 2.37559e-06, 1
0.0475251, 0.00405154, 1
0.287388, 2.38785e-06, 1
0.0475143, 0.00405132, 1
0.297063, 2.40015e-06, 1
0.0475036, 0.00405008, 1
0.306981, 2.41203e-06, 1
0.0474928, 0.00404952, 1
0.317142, 2.4248e-06, 1
0.047482, 0.00404929, 1
0.327552, 2.43876e-06, 1
0.0474712, 0.00404766, 1
0.338218, 2.45561e-06, 1
0.0474604, 0.00404632, 1
0.349157, 2.47129e-06, 1
0.0474495, 0.00404508, 1
0.360365, 2.4881e-06, 1
0.0474387, 0.00404339, 1
0.37185, 2.50569e-06, 1
0.0474279, 0.004042, 1
0.383619, 2.52631e-06, 1
0.0474171, 0.00404062, 1
0.39569, 2.54493e-06, 1
0.0474062, 0.00403857, 1
0.408055, 2.56227e-06, 1
0.0473954, 0.00403646, 1
0.420714, 2.57964e-06, 1
0.0473845, 0.00403468, 1
0.433669, 2.59742e-06, 1
0.0473736, 0.00403255, 1
0.446923, 2.61562e-06, 1
0.0473628, 0.00403105, 1
0.460482, 2.63437e-06, 1
0.0473519, 0.00402944, 1
0.474352, 2.65302e-06, 1
0.047341, 0.0040271, 1
0.488535, 2.67437e-06, 1
0.0455907, 0.00402472, 1
0.50305, 2.70027e-06, 1
0.0455765, 0.00402262, 1
0.517924, 2.72394e-06, 1
0.0455624, 0.00402043, 1
0.533149, 2.7461e-06, 1
0.0455482, 0.0040178, 1
0.548721, 2.76837e-06, 1
0.045534, 0.00401502, 1
0.564643, 2.793e-06, 1
0.0455198, 0.0040121, 1
0.580934, 2.81789e-06, 1
0.0455056, 0.00400926, 1
0.597598, 2.84305e-06, 1
0.0454914, 0.00400512, 1
0.614644, 2.86805e-06, 1
0.0454772, 0.00400121, 1
0.632075, 2.87232e-06, 1
0.045463, 0.00399803, 1
0.649765, 2.87781e-06, 1
0.0454488, 0.00399457, 1
0.667723, 2.88055e-06, 1
0.0454346, 0.00399177, 1
0.685929, 2.88057e-06, 1
0.0454204, 0.0039887, 1
0.704362, 2.8774e-06, 1
0.0454062, 0.00398593, 1
0.723002, 2.88034e-06, 1
0.045392, 0.00398257, 1
0.741884, 2.88351e-06, 1
0.0453778, 0.00397925, 1
0.761008, 2.88683e-06, 1
0.0453635, 0.00397569, 1
0.780374, 2.89035e-06, 1
0.0453493, 0.00397245, 1
0.799981, 2.89381e-06, 1
0.0453351, 0.00396927, 1
0.819828, 2.90055e-06, 1
0.0453209, 0.00396643, 1
0.839935, 2.90112e-06, 1
